code,label,label_en,parent_code,valid_from,valid_to
A35A,"Operation vid sjukdom i hjärna och andra delar av nervsystemet, mycket komplicerat","Peripheral and cranial nerve and other nervous system procedures, w MCC",,,
A35C,"Operation vid sjukdom i hjärna och andra delar av nervsystemet, komplicerat","Peripheral and cranial nerve and other nervous system procedures, w CC",,,
A35E,"Operation vid sjukdom i hjärna och andra delar av nervsystemet, ej komplicerat","Peripheral and cranial nerve and other nervous system procedures, w/o CC",,,
A35O,"Operation vid sjukdom i hjärna och andra delar av nervsystemet, öppenvård","Peripheral and cranial nerve and other nervous system procedures, short therapy",,,
A39N,Åtgärder under större anestesi vid neurologiska problem utom infektioner & tumörer,"General anaesthesia for neurological problem, except infections and tumours",,,
A40A,"Sjukdomar och skador i ryggmärgen, mycket komplicerat","Spinal disorders and injuries, w MCC",,,
A40C,"Sjukdomar och skador i ryggmärgen, komplicerat","Spinal disorders and injuries, w CC",,,
A40E,"Sjukdomar och skador i ryggmärgen, ej komplicerat","Spinal disorders and injuries, w/o CC",,,
A40O,Läkarbesök vid sjukdomar och skador i ryggmärgen,Doctor visits for spinal disorders and injuries,,,
A40S,"Läkarbesök vid sjukdomar och skador i ryggmärgen, komplicerat primärvård","Doctor visits for spinal disorders and injuries, w CC, primary care",,,
A40T,"Läkarbesök vid sjukdomar och skador i ryggmärgen, ej komplicerat primärvård","Doctor visits for spinal disorders and injuries, w/o CC, primary care",,,
A43A,"Tumörer i nervsystemet, mycket komplicerat","Nervous system neoplasms, w MCC",,,
A43C,"Tumörer i nervsystemet, komplicerat","Nervous system neoplasms, w CC",,,
A43E,"Tumörer i nervsystemet, ej komplicerat","Nervous system neoplasms, w/o CC",,,
A43P,"Läkarbesök vid tumörer i nervsystemet, komplicerat","Doctor visits for neoplasms in the nervous system, w CC",,,
A43Q,"Läkarbesök vid tumörer i nervsystemet, ej komplicerat","Doctor visits for neoplasms in the nervous system, w/o CC",,,
A43S,"Läkarbesök vid tumörer i nervsystemet, komplicerat primärvård","Doctor visits for neoplasms in the nervous system, w CC, primary care",,,
A43T,"Läkarbesök vid tumörer i nervsystemet, ej komplicerat primärvård","Doctor visits for neoplasms in the nervous system, w/o CC, primary care",,,
A44A,"Degenerativa sjukdomar i nervsystemet, mycket komplicerat","Degenerative nervous system disorders, w MCC",,,
A44E,"Degenerativa sjukdomar i nervsystemet, ej komplicerat","Degenerative nervous system disorders, w/o CC",,,
A44O,Läkarbesök vid degenerativa sjukdomar i nervsystemet,"Doctor visits for degenerative nervous system disorders, short therapy",,,
A44S,"Läkarbesök vid degenerativa sjukdomar i nervsystemet, komplicerat primärvård","Doctor visits for degenerative nervous system disorders, w CC, primary care",,,
A44T,"Läkarbesök vid degenerativa sjukdomar i nervsystemet, ej komplicerat primärvård","Doctor visits for degenerative nervous system disorders, w/o CC, primary care",,,
A45C,"Multipel scleros och cerebellär ataxi, komplicerat","Multiple sclerosis and cerebellar ataxia, w CC",,,
A45E,"Multipel scleros och cerebellär ataxi, ej komplicerat","Multiple sclerosis and cerebellar ataxia, w/o CC",,,
A45O,Läkarbesök vid multipel scleros och cerebellär ataxi,"Multiple sclerosis and cerebellar ataxia, short therapy",,,
A45S,"Läkarbesök vid multipel scleros och cerebellär ataxi, komplicerat primärvård","Doctor visits for multiple sclerosis and cerebellar ataxia, w CC, primary care",,,
A45T,"Läkarbesök vid multipel scleros och cerebellär ataxi, ej komplicerat primärvård","Doctor visits for multiple sclerosis and cerebellar ataxia, w/o CC, primary care",,,
A46A,"Specifika kärlsjukdomar i hjärnan, mycket komplicerat","Specific cerebrovascular disorders except TIA, w MCC",,,
A46C,"Specifika kärlsjukdomar i hjärnan, komplicerat","Specific cerebrovascular disorders except TIA, with thrombolysis, w/o CC",,,
A46E,"Specifika kärlsjukdomar i hjärnan, ej komplicerat","Specific cerebrovascular disorders except TIA, w/o CC",,,
A46O,Läkarbesök vid specifika kärlsjukdomar i hjärnan,Doctor visits for specific cerebrovascular disorders,,,
A46S,"Läkarbesök vid specifika kärlsjukdomar i hjärnan, komplicerat primärvård","Doctor visits for specific cerebrovascular disorders except TIA, w CC, primary care",,,
A46T,"Läkarbesök vid specifika kärlsjukdomar i hjärnan, ej komplicerat primärvård","Doctor visits for specific cerebrovascular disorders except TIA, w/o CC, primary care",,,
A47N,TIA och ocklusion av precerebrala artärer,Transient ischemic attac and precerebral occlusions,,,
A47O,Läkarbesök vid TIA och ocklusion av precerebrala artärer,Doctor visits for transient ischemic attack and precerebral occlusion,,,
A47R,"Läkarbesök vid TIA och ocklusion av precerebrala artärer, primärvård","Doctor visits for transient ischemic attack and precerebral occlusion, primary care",,,
A50N,Ospecifika kärlsjukdomar i hjärnan,"Nonspecific cerebrovascular disorders, w/o CC",,,
A50O,Läkarbesök vid ospecifika kärlsjukdomar i hjärnan,Doctor visits for nonspecific cerebrovascular disorders,,,
A50R,"Läkarbesök vid ospecifika kärlsjukdomar i hjärnan, primärvård","Doctor visits for nonspecific cerebrovascular disorders, primary care",,,
A51A,"Sjukdomar i hjärnnerver och perifera nerver, mycket komplicerat","Cranial and peripheral nerve disorders, w MCC",,,
A51C,"Sjukdomar i hjärnnerver och perifera nerver, komplicerat","Cranial and peripheral nerve disorders, w CC",,,
A51E,"Sjukdomar i hjärnnerver och perifera nerver, ej komplicerat","Cranial and peripheral nerve disorders, w/o CC",,,
A51O,Läkarbesök vid sjukdomar i hjärnnerver och perifera nerver,"Cranial and peripheral nerve disorders, short therapy",,,
A51S,"Läkarbesök vid sjukdomar i hjärnnerver och perifera nerver, komplicerat primärvård","Doctor visits for cranial and peripheral nerve diseases, w CC, primary care",,,
A51T,"Läkarbesök vid sjukdomar i hjärnnerver och perifera nerver, ej komplicerat primärvård","Doctor visits for cranial and peripheral nerve diseases, w/o CC, primary care",,,
A52A,"Infektioner i nervsystemet exkl virusmeningit, mycket komplicerat","Nervous system infections except viral meningitis, w MCC",,,
A52E,"Infektioner i nervsystemet exkl virusmeningit, ej komplicerat","Nervous system infections except viral meningitis, w/o CC",,,
A52O,Läkarbesök vid infektioner i nervsystemet exkl virusmeningit,Doctor visits for nervous system infections except viral meningitis,,,
A52S,"Läkarbesök vid infektioner i nervsystemet exkl virusmeningit, komplicerat primärvård","Doctor visits for nervous system infections except viral meningitis, w CC, primary care",,,
A52T,"Läkarbesök vid infektioner i nervsystemet exkl virusmeningit, ej komplicerat primärvård","Doctor visits for nervous system infections except viral meningitis, w/o CC, primary care",,,
A53C,"Virusmeningit, komplicerat","Viral meningitis, w CC",,,
A53E,"Virusmeningit, ej komplicerat","Viral meningitis, w/o CC",,,
A53O,Läkarbesök vid virusmeningit,Doctor visits for viral meningitis,,,
A53S,"Läkarbesök vid virusmeningit, komplicerat primärvård","Doctor visits for viral meningitis, w CC, primary care",,,
A53T,"Läkarbesök vid virusmeningit, ej komplicerat primärvård","Doctor visits for viral meningitis, w/o CC, primary care",,,
A55C,"Icke-traumatisk stupor och koma, komplicerat","Nontraumatic stupor and coma, w CC",,,
A55E,"Icke-traumatisk stupor och koma, ej komplicerat","Nontraumatic stupor and coma, w/o CC",,,
A55O,Läkarbesök vid icke-traumatisk stupor och koma,Doctor visits for nontraumatic stupor and coma,,,
A55S,"Läkarbesök vid icke-traumatisk stupor och koma, komplicerat primärvård","Doctor visits for nontraumatic stupor and coma, w CC, primary care",,,
A55T,"Läkarbesök vid icke-traumatisk stupor och koma, ej komplicerat primärvård","Doctor visits for nontraumatic stupor and coma, w/o CC, primary care",,,
A56A,"Kramper och huvudvärk, mycket komplicerat","Seizure and headache, age w MCC",,,
A56C,"Kramper och huvudvärk, komplicerat","Seizure and headache, age w CC",,,
A56E,"Kramper och huvudvärk, ej komplicerat","Seizure and headache, age w/o CC",,,
A56P,"Läkarbesök vid kramper och huvudvärk, komplicerat","Doctor visits for seizure and headache, w CC",,,
A56Q,"Läkarbesök vid kramper och huvudvärk, ej komplicerat","Doctor visits for seizure and headache, w/o CC",,,
A57R,"Läkarbesök vid kramper, primärvård","Doctor visits for seizures, primary care",,,
A58R,"Läkarbesök vid huvudvärk och migrän, primärvård","Doctor visits for headache and migraine, primary care",,,
A60A,"Allvarlig traumatisk hjärnskada, mycket komplicerat","Severe traumatic brain injury, w MCC",,,
A60E,"Allvarlig traumatisk hjärnskada, ej komplicerat","Severe traumatic brain injury, w/o CC",,,
A60O,Läkarbesök vid allvarlig traumatisk hjärnskada,Doctor visits for severe traumatic brain injury,,,
A60S,"Läkarbesök vid allvarlig traumatisk hjärnskada, komplicerat primärvård","Doctor visits for severe traumatic brain injury, w CC, primary care",,,
A60T,"Läkarbesök vid allvarlig traumatisk hjärnskada, ej komplicerat primärvård","Doctor visits for severe traumatic brain injury, w/o CC, primary care",,,
A61C,"Traumatisk hjärnskada, komplicerat","Traumatic brain injury, w CC",,,
A61E,"Traumatisk hjärnskada, ej komplicerat","Traumatic brain injury, w/o CC",,,
A61O,Läkarbesök vid traumatisk hjärnskada,Doctor visits for traumatic brain injury,,,
A61S,"Läkarbesök vid traumatisk hjärnskada, komplicerat primärvård","Doctor visits for traumatic brain injury, w CC, primary care",,,
A61T,"Läkarbesök vid traumatisk hjärnskada, ej komplicerat primärvård","Doctor visits for traumatic brain injury, w/o CC, primary care",,,
A62C,"Hjärnskakning, komplicerat","Concussion, w CC",,,
A62E,"Hjärnskakning, ej komplicerat","Concussion, w/o CC",,,
A62O,Läkarbesök vid hjärnskakning,Doctor visits for concussion,,,
A62S,"Läkarbesök vid hjärnskakning, komplicerat primärvård","Doctor visits for concussion, w CC, primary care",,,
A62T,"Läkarbesök vid hjärnskakning, ej komplicerat primärvård","Doctor visits for concussion, w/o CC, primary care",,,
A69A,"Andra sjukdomar i nervsystemet, mycket komplicerat","Other disorders of the nervous system, w MCC",,,
A69C,"Andra sjukdomar i nervsystemet, komplicerat","Other disorders of the nervous system, w CC",,,
A69E,"Andra sjukdomar i nervsystemet, ej komplicerat","Other disorders of the nervous system, w/o CC",,,
A69L,"Slutenvård för sjukdomar i nervsystemet, primärvård","Inpatient care for diseases in the nervous system, primary care",,,
A75O,"CNS-katetrar, öppenvård","CNS catheter procedure, short therapy",,,
A76O,"Algologiska blockader, resurskrävande, öppenvård","Demanding blockade of nerve for pain, short therapy",,,
A77O,"Algologiska blockader, övriga, öppenvård","Blockade of nerve for pain, short therapy",,,
A79O,"Läkemedelstillförsel i CNS, öppenvård","Direct CNS medication, short therapy",,,
A80O,"Lumbalpunktion, besök","Lumbal puncture, short therapy",,,
A81O,"Elektroencefalografier, besök","EEG, short therapy",,,
A82O,"Elektromyo- och neurografier, besök","EMG or ENG, short therapy",,,
A83O,"Inställning av inopererade stimulatorer/shuntar, besök","Adjustment of implanted CNS stimulator or shunt, short therapy",,,
A89O,"Läkemedelstillförsel intravasalt vid sjukdomar i nervsystemet, öppenvård","Intravascular drug administration for diseases in the nervous system, short therapy",,,
A89R,"Läkemedelstillförsel intravasalt vid sjukdomar i nervsystemet, primärvård","Intravascular drug administration for diseases in the nervous system, primary care",,,
A92R,"Hembesök vid demenssjukdom och kognitiv störning, primärvård","Home visits for dementia and cognitive impairment, primary care",,,
A93R,"Hembesök för övriga sjukdomar i nervsystemet, primärvård","Other home visits for diseases in the nervous system, primary care",,,
A97O,Sjuksköterskebesök vid sjukdomar i nervsystemet,Nurse visits for diseases in the nervous system,,,
A97R,"Sjuksköterskebesök vid sjukdomar i nervsystemet, primärvård","Nurse visits for diseases of the nervous system, primary care",,,
A99P,"Övriga läkarbesök vid sjukdomar i nervsystemet, komplicerat","Other doctor visits for diseases in the nervous system, w CC",,,
A99Q,"Övriga läkarbesök vid sjukdomar i nervsystemet, ej komplicerat","Other doctor visits for diseases in the nervous system, w/o CC",,,
A99R,"Övriga läkarbesök vid sjukdomar i nervsystemet, primärvård","Other doctor visits for diseases in the nervous system, primary care",,,
A99U,"Teambesök/konferens vid sjukdomar i nervsystemet, primärvård","Team visits/conferences for diseases in the nervous system, primary care",,,
A99W,"Läkarvård på distans vid sjukdomar i nervsystemet, primärvård","Doctor letters or telephone contacts for neurological diseases, primary care",,,
A99X,Teambesök/konferens vid sjukdomar i nervsystemet,Team visits/conferences for diseases in the nervous system,,,
A99Z,Läkarvård på distans vid sjukdomar i nervsystemet,"Doctor letters or telephone contacts for neurological diseases, primary care",,,
B01N,Andra större operationer på ögat,Major eye procedures,,,
B04N,Operationer på näthinna,Retinal procedures,,,
B04O,"Operationer på näthinna, öppenvård","Retinal procedures, short therapy",,,
B06O,"Hornhinnetransplantation, öppenvård","Transplantation of cornea, short therapy",,,
B07O,"Större operation för högt ögontryck, öppenvård","Major procedure on intraocular pressure, short therapy",,,
B08O,"Annan operation för högt ögontryck, öppenvård","Laser procedures on iris and chamber angle, short therapy",,,
B09C,"Operationer i orbita, komplicerat","Orbital OR procedures, w CC",,,
B09E,"Operationer i orbita, ej komplicerat","Orbital OR procedures, w/o CC",,,
B09O,"Operationer i orbita, öppenvård","Orbital OR procedures, short therapy",,,
B12N,Linsoperationer utom discission av sekundär katarakt,Lens procedures with or without vitrectomy,,,
B12P,"Bilateral linsoperation utom discission av sekundär katarakt, öppenvård","Bilateral lens procedures with or without vitrectomy, short therapy",,,
B12Q,"Linsoperation, ensidigt och UNS, utom discission av sekundär katarakt, öppenvård","Unilateral lens procedures with or without vitrectomy, short therapy",,,
B15C,"Operation för skelning och andra operationer vid problem i ögonregionen, komplicerat","Extraocular procedures except orbit, w CC",,,
B15E,"Operation för skelning och andra operationer vid problem i ögonregionen, ej komplicerat","Strabismus surgery and other extraocular procedures except orbit, w/o CC",,,
B16O,"Operation för skelning , öppenvård","Strabismus surgery, short therapy",,,
B17O,"Andra operationer vid problem i ögonregionen, öppenvård","Extraocular procedures except orbit, short therapy",,,
B20C,"Intraokulära operationer utom på näthinna och lins, komplicerat","Intraocular procedures except retina and lens, w CC",,,
B20E,"Intraokulära operationer utom på näthinna och lins, ej komplicerat","Intraocular procedures except retina and lens, w/o CC",,,
B20O,"Intraokulära operationer utom på näthinna och lins, öppenvård","Other intraocular procedures except on retina and lens, short therapy",,,
B29N,Lokal strålbehandling av ögat,Brachytherapy to eye,,,
B30N,Skada kring öga,Injury in the eye region,,,
B30O,Läkarbesök vid skada kring öga,Doctor visits for injury in the eye region,,,
B31N,Akuta ögoninfektioner,Acute major eye infections,,,
B31O,Läkarbesök vid akuta ögoninfektioner,Doctor visits for acute eye infections,,,
B35N,Neurologiska ögonsjukdomar,Neurological eye diseases,,,
B35O,Läkarbesök vid neurologiska ögonsjukdomar,Doctor visits for neurological eye diseases,,,
B35R,"Läkarbesök vid neurologiska ögonsjukdomar, primärvård","Doctor visits for neurological eye diseases, primary care",,,
B39C,"Andra ögonsjukdomar, komplicerat","Other disorders of the eye, w CC",,,
B39E,"Andra ögonsjukdomar, ej komplicerat","Other disorders of the eye, w/o CC",,,
B69L,"Slutenvård för sjukdomar i öga och närliggande organ, primärvård","Inpatient care for diseases in the eye region, primary care",,,
B75O,"Ögondiagnostik med större undersökning, besök","Major diagnostic ophtalmologic test, short therapy",,,
B76O,"Ögondiagnostik med biopsi, besök","Eye biopsy, short therapy",,,
B77O,"Ögondiagnostik med annan undersökning, besök","Other diagnostic ophtalmologic test, short therapy",,,
B77R,"Ögondiagnostik med annan undersökning , primärvård","Other diagnostic ophtalmological test, primary care",,,
B78O,"Läkemedelstillförsel i ögonregionen, besök","Medication to eye, short therapy",,,
B79O,"Fotodynamisk behandling vid makuladegeneration, öppenvård","Photodynamic therapy of macular degeneration, short therapy",,,
B80O,"Ögonåtgärder, terapeutiska, besök","Therapeutic eye procedure, short therapy",,,
B80R,"Ögonåtgärder, terapeutiska , primärvård","Therapeutic eye procedures, primary care",,,
B81O,"Ögonfotografering, besök","Eye photography, short therapy",,,
B93R,"Hembesök för sjukdomar i öga och närliggande organ, primärvård","Home visits for diseases in the eye region, primary care",,,
B97O,Sjuksköterskebesök vid sjukdomar i ögonregionen,"Nurse visits for diseases in the eye region, primary care",,,
B97R,"Sjuksköterskebesök vid sjukdomar i ögonregionen, primärvård","Nurse visits for diseases in the eye region, primary care",,,
B99O,Övriga läkarbesök vid sjukdomar i ögonregionen,"Other doctors visits for diseases in the eye region, short therapy",,,
B99R,"Övriga läkarbesök vid sjukdomar i ögonregionen, primärvård","Other doctor visits for diseases in the eye region, primary care",,,
B99U,"Teambesök/konferens vid sjukdomar i ögonregionen, primärvård","Team visits/conferences for diseases in the eye region, primary care",,,
B99W,"Läkarvård på distans vid sjukdomar i ögonregionen, primärvård","Letters or telephone contacts for ophtalmological problems, primary care",,,
B99X,Teambesök/konferens vid sjukdomar i ögonregionen,"Team visits/conferences for ophtalmological diseases, short therapy",,,
B99Z,Läkarvård på distans vid sjukdomar i ögonregionen,Letters or telephone contacts for ophtalmological diseases,,,
C01C,"Trakeostomi/mikrovaskulärt transplantat vid öron-, näsa-, mun- och halssjukdomar, komplicerat","Tracheostomy for face, mouth and throat diagnoses, w CC or laryngectomy",,,
C01E,"Trakeostomi/mikrovaskulärt transplantat vid öron-, näsa-, mun- och halssjukdomar, ej komplicerat","Tracheostomy for face, mouth and throat diagnoses, w/o CC",,,
C02N,Insättning av kokleaimplantat,Insertion of cochlear implant,,,
C02O,"Insättning av kokleaimplantat, öppenvård","Swe - Insättning av kokleaimplantat, öppenvård",,,
C03P,"Bilateral uppgradering/inkoppling av talprocessor för kokleaimplantat, öppenvård","Bilateral upgrading/connection of speech processor for cochlear implant, short therapy, w CC",,,
C03Q,"Ensidig uppgradering/inkoppling av talprocessor för kokleaimplantat,öppenvård","Unilateral upgrading/connection of speech processor for cochlear implant, short therapy, w/o CC",,,
C05N,Andra större operationer på huvud eller hals,Other major operations on head and neck,,,
C06N,Avlägsnande av parotisspottkörtel,Parotidectomy,,,
C07N,Andra spottkörteloperationer,Salivary gland procedures except parotidectomy,,,
C08O,"Operationer på spottkörtel exkl avlägsnande, öppenvård","Salivary gland procedures except parotidectomy, short therapy",,,
C09N,Operation av kluven läpp och gom,Cleft lip and palate repair,,,
C10N,Operationer på bihålor,Sinus procedures,,,
C10O,"Operationer på bihålor, öppenvård","Sinus procedure, short therapy",,,
C11N,Insättning av benförankrad hörapparat,Insertion of osseous hearing aid,,,
C11O,"Insättning av benförankrad hörapparat, öppenvård","Insertion of osseous hearing aid, short therapy",,,
C12N,Transkutant benförankrat hörselimplantat,Transcutaneous bone-anchored hearing implant,,,
C12P,"Bilateralt transkutant benförankrat hörselimplantat, öppenvård","Bilateral transcutaneous bone-anchored hearing implant, short therapy",,,
C12Q,"Ensidig transkutant benförankrat hörselimplantat, öppenvård","Unilateral transcutaneous bone-anchored hearing implant, short therapy",,,
C13N,Operationer på hörselben och andra benstrukturer i örat,"Mastoid, temporal bone and inner ear procedures",,,
C13O,"Operationer på hörselben och andra benstrukturer i örat, öppenvård","Mastoid, temporal bone and inner ear procedures, short therapy",,,
C15N,"Diverse operationer vid öron-, näsa-, mun- och halssjukdomar","Miscellaneous ear, nose , mouth and throat procedures",,,
C15O,"Diverse operationer vid öron-, näsa-, mun- och halssjukdomar, öppenvård","Miscellaneous major ear, nose , mouth and throat procedures, short therapy",,,
C16O,"Diverse små operationer vid öron-, näsa-, mun- och halssjukdomar, öppenvård","Other minor ear, nose , mouth and throat procedures, short therapy",,,
C17N,Operation för sömnapnésyndrom,Simple correction of obstructive apnoea,,,
C17O,"Operation för sömnapnésyndrom, öppenvård",Simple correction of obstructive apnoea,,,
C18N,Näsplastiker,Rhinoplasty,,,
C18O,"Näsplastiker, öppenvård","Rhinoplasty, short therapy",,,
C22N,Operation på tonsiller och adenoid,Tonsillectomy and/or adenoidectomy only,,,
C22O,"Operationer på tonsiller och adenoid, öppenvård","Operations on tonsils or adenoids, short therapy",,,
C29N,"Andra operationer vid sjukdomar vid öron-, näsa-, mun- och halssjukdomar","Other major ear, nose, mouth and throat OR procedures",,,
C29O,"Andra operationer vid öron-, näsa-, mun- och halssjukdomar, öppenvård","Other major ear, nose, mouth and throat OR procedures, short therapy",,,
C30A,"Maligna och oklara tumörer vid öron-, näsa-, mun- och halssjukdomar, mycket komplicerat","Ear, nose, mouth and throat malignancy, w MCC",,,
C30C,"Maligna och oklara tumörer i öron-, näsa-, mun- och halsregionen, komplicerat","Ear, nose, mouth and throat malignancy, w CC",,,
C30E,"Maligna och oklara tumörer i öron-, näsa-, mun- och halsregionen, ej komplicerat","Ear, nose, mouth and throat malignancy, w/o CC",,,
C30O,"Läkarbesök vid maligna och oklara tumörer i öron-, näsa-, mun- och halsregionen","Doctor visits for ear, nose, mouth and throat malignancies",,,
C30S,"Läkarbesök vid maligna och oklara tumörer i öron-, näsa-, mun- och halsregionen, komplicerat primärvård","Doctor visits for ear, nose, mouth and throat malignancies, w CC, primary care",,,
C30T,"Läkarbesök vid maligna och oklara tumörer i öron-, näsa-, mun- och halsregionen, ej komplicerat primärvård","Doctor visits for ear, nose, mouth and throat malignancies, w/o CC, primary care",,,
C31C,"Balansproblem, yrsel, komplicerat","Dysequilibrium, w CC",,,
C31E,"Balansproblem, yrsel, ej komplicerat","Dysequilibrium, w/o CC",,,
C31O,"Läkarbesök vid balansproblem, yrsel",Doctor visits for dysequilibrium,,,
C31S,"Läkarbesök vid balansproblem, yrsel, komplicerat primärvård","Doctor visits for dysequilibrium, w CC, primary care",,,
C31T,"Läkarbesök vid balansproblem, yrsel, ej komplicerat primärvård","Doctor visits for dysequilibrium, w/o CC, primary care",,,
C32N,Näsblödning,Epistaxis,,,
C32O,Läkarbesök vid näsblödning,Doctor visits for epistaxis,,,
C32R,"Läkarbesök vid näsblödning, primärvård","Doctor visits for epistaxis, primary care",,,
C33N,Epiglottit,Epiglottitis,,,
C35C,"Infektioner i övre luftvägar och öron, komplicerat","Otitis media and upper respiratory infections, w CC",,,
C35E,"Infektioner i övre luftvägar och öron, ej komplicerat","Otitis media and upper respiratory infections, w/o CC",,,
C35O,Läkarbesök vid infektioner i övre luftvägar och öron,Doctor visits for infections in the ears and upper airways,,,
C36N,Krupp och laryngotrakeit,Viral croup and laryngotracheitis,,,
C36O,Läkarbesök vid krupp och laryngotrakeit,Doctor visits for viral croup and laryngothracheitis,,,
C36R,"Läkarbesök vid krupp och laryngotrakeit, primärvård","Doctor visits for viral croup and laryngothracheitis, primary care",,,
C37C,"Sömnstörningsutredning, komplicerat","Obstructive sleep apnoea syndrom, w CC",,,
C37E,"Sömnstörningsutredning, ej komplicerat","Obstructive sleep apnoea syndrom, w/o CC",,,
C37O,Läkarbesök vid sömnstörningar,Doctor visits for sleep disorders,,,
C37S,"Läkarbesök vid obstruktivt sömnapnésyndrom, komplicerat primärvård","Doctor visits for obstructive sleep apnoea syndrome, w CC, primary care",,,
C37T,"Läkarbesök vid obstruktivt sömnapnésyndrom, ej komplicerat primärvård","Doctor visits for obstructive sleep apnoea syndrome, w/o CC, primary care",,,
C40C,"Nästrauma och näsdeformitet, komplicerat","Nasal trauma and deformity, w CC",,,
C40E,"Nästrauma och näsdeformitet, ej komplicerat","Nasal trauma and deformity, w/o CC",,,
C40O,Läkarbesök vid nästrauma och näsdeformitet,Doctor visits for nasal trauma and deformity,,,
C40S,"Läkarbesök vid nästrauma och näsdeformitet, komplicerat primärvård","Doctor visits for nasal trauma and deformity, w CC, primary care",,,
C40T,"Läkarbesök vid nästrauma och näsdeformitet, ej komplicerat primärvård","Doctor visits for nasal trauma and deformity, w/o CC, primary care",,,
C41R,"Läkarbesök vid infektioner i övre luftvägar, >17 år, primärvård","Doctor visits for infections in upper respiratory tract, age >17, primary care",,,
C42R,"Läkarbesök vid infektioner i övre luftvägar, 0-17 år, primärvård","Doctor visits for infections in upper respiratory tract, age 0-17, primary care",,,
C43R,"Läkarbesök vid infektioner i öron, >17 år, primärvård","Doctor visits for ear infections, age >17, primary care",,,
C44R,"Läkarbesök vid infektioner i öron, 0-17 år, primärvård","Doctor visits for ear infections, age 0-17, primary care",,,
C48C,"Andra sjukdomar i öron-, näsa-, mun- och halsregionen, >17 år, komplicerat","Other ear, nose, mouth and throat diagnoses, age >17, w CC",,,
C48E,"Andra sjukdomar i öron-, näsa-, mun- och halsregionen, >17 år, ej komplicerat","Other ear, nose, mouth and throat diagnoses, age >17, w/o CC",,,
C48O,"Läkarbesök vid andra sjukdomar i öron-, näsa-, mun- och halsregionen, >17 år","Doctor visits for other ear, nose, mouth and throat diseases, age >17",,,
C49N,"Andra sjukdomar i öron-, näsa-, mun- och halsregionen, 0-17 år","Other ear, nose, mouth and throat diagnoses, age 0-17",,,
C49O,"Läkarbesök vid andra sjukdomar i öron-, näsa-, mun- och halsregionen, 0-17 år","Doctor visits for other ear, nose, mouth and throat diseases, age 0-17",,,
C50N,Operationer i munhålan,Mouth procedures,,,
C50O,"Operationer i munhålan, öppenvård","Mouth procedures, short therapy",,,
C51R,"Läkarbesök vid öronsjukdomar, >17 år, primärvård","Doctor visits for ear diseases, age >17, primary care",,,
C52R,"Läkarbesök vid öronsjukdomar, 0-17 år, primärvård","Doctor visits for ear diseases, age 0-17, primary care",,,
